ANO,MES,PODER,UO,UG,FONTE_MAE,NATUREZA3,VALOR_EMPENHADO
2024,7,MPE,3004,30004,500,333000000,869.01
2024,7,LEG,1002,10002,500,331000000,237958.16
2024,7,EXE,19036,540036,500,333000000,317.8
2024,7,EXE,20020,510020,500,333000000,138.0
2024,7,EXE,27524,510524,500,333000000,674874.24
2024,7,EXE,23542,530542,501,333000000,2100.0
2024,7,JUD,2003,20003,500,333000000,161.06
2024,7,EXE,20020,510020,500,333000000,138.0
2024,7,JUD,2003,20003,500,331000000,1013109.24
2024,7,LEG,1500,10500,759,333000000,6731.1
2024,7,EXE,23542,530542,501,333000000,2500.0
2024,7,EXE,20020,510020,500,333000000,157380.0
2024,7,EXE,20020,510020,500,333000000,138.0
2024,7,EXE,13017,410506,500,333000000,70000.0
2024,7,EXE,27524,510023,500,331000000,834335.79
2024,7,EXE,14566,140566,500,333000000,362.25
2024,7,EXE,23542,530542,501,333000000,2625.0
2024,7,EXE,27524,510556,600,333000000,0.0
2024,7,LEG,1500,10500,759,333000000,1912.25
2024,7,EXE,13017,410017,500,333000000,1289.4
2024,7,EXE,23543,510514,700,333000000,12750.0
2024,7,EXE,37001,370001,500,333000000,9020.32
2024,8,EXE,27524,510556,500,333000000,0.0
2024,8,EXE,35538,530538,752,333000000,1586.52
2024,7,EXE,23542,530542,501,333000000,15785.56
2024,8,EXE,16537,520537,700,333000000,1654.95
2024,8,EXE,19047,190047,500,333000000,548.52
2024,7,EXE,34051,340051,500,333000000,2219.64
2024,7,EXE,34051,340051,500,333000000,237710.7
2024,8,EXE,27524,510556,500,333000000,45229.47
2024,8,EXE,19034,540034,500,333000000,7414.72
2024,8,EXE,27524,510524,749,344000000,0.0
2024,8,EXE,27524,510556,500,333000000,10542.92
2024,8,EXE,34051,340051,700,333000000,0.0
2024,8,EXE,35032,350032,754,344000000,0.0
2024,8,EXE,27524,510524,600,333000000,276.0
2024,8,EXE,29031,520031,500,333000000,2694.96
2024,8,EXE,36021,360021,500,333000000,21086.4
2024,8,EXE,16514,510514,500,333000000,137500.0
2024,8,EXE,19035,540035,500,333000000,943.35
2024,8,EXE,20020,510020,500,344000000,0.0
2024,8,EXE,19033,540033,500,333000000,60.38
2024,8,EXE,27524,510524,500,333000000,483.02
2024,8,EXE,19036,540036,500,333000000,203.36
2024,8,EXE,30041,300041,500,331000000,100617.7
2024,8,EXE,19047,190047,500,331000000,3052198.07
2024,8,EXE,11006,110006,500,331000000,750684.95
2024,8,EXE,11006,110006,500,331000000,6823.86
2024,8,EXE,19036,540036,500,333000000,317.8
2024,8,EXE,23542,530542,501,333000000,4200.0
2024,8,EXE,26031,530031,500,331000000,21215.29
2024,8,EXE,16514,510514,500,333000000,98000.0
2024,8,EXE,20020,510020,500,333000000,647272.95
2024,8,EXE,11013,210013,500,331000000,173452.02
2024,8,EXE,11006,110006,500,333000000,1483125.0
2024,8,EXE,27524,510556,500,333000000,2331.0
2024,8,EXE,20516,510516,500,331000000,23702.4
2024,8,EXE,14528,520528,500,331000000,0.0
2024,8,EXE,20020,510020,500,333000000,0.0
2024,8,EXE,13551,510551,500,333000000,2724.77
2024,8,EXE,19033,540033,500,333000000,0.0
2024,8,EXE,19033,540033,500,333000000,0.0
2024,8,LEG,1001,10001,500,331000000,96718.54
2024,8,EXE,19033,540033,500,333000000,250.0
2024,8,EXE,27524,510524,600,333000000,0.0
2024,8,EXE,16026,520026,500,333000000,2000000.0
2024,7,EXE,11006,110006,500,331000000,71574.76
2024,8,EXE,19033,540033,500,333000000,0.0
2024,8,EXE,15526,510526,500,333000000,0.0
2024,8,EXE,27524,510524,605,333000000,191151.46
2024,8,JUD,2003,20003,500,333000000,4075.32
2024,8,EXE,19033,540033,500,333000000,0.0
2024,8,EXE,34051,340051,500,333000000,0.0
2024,8,EXE,29032,520032,500,333000000,70978.89
2024,8,EXE,19036,540036,500,333000000,0.0
2024,8,EXE,16026,520026,500,333000000,9752.46
2024,8,EXE,19036,540036,500,333000000,0.0
2024,7,EXE,19534,540534,500,331000000,1205.64
2024,8,EXE,27524,510524,600,333000000,8299.92
2024,8,EXE,27524,510556,500,333000000,62181.0
2024,8,EXE,17010,110010,500,333000000,0.0
2024,8,EXE,34051,340051,500,333000000,6120.0
2024,8,EXE,26031,530031,500,331000000,635.42
2024,8,EXE,20020,510020,500,333000000,103345.92
2024,8,EXE,14555,520555,500,333000000,4075.35
2024,8,EXE,35032,350032,500,333000000,3000.0
2024,8,EXE,20020,510020,500,333000000,17440.0
2024,8,EXE,11015,410548,500,333000000,1041.67
2024,8,EXE,27524,510556,749,333000000,0.0
2024,8,EXE,20020,510020,500,333000000,13440.0
2024,8,EXE,20020,510020,500,333000000,15520.0
2024,8,EXE,24037,540037,500,333000000,181.12
2024,8,EXE,23032,530032,500,333000000,3203.9
2024,8,EXE,24037,540037,500,333000000,301.87
2024,8,EXE,27524,510556,500,333000000,81083.45
2024,8,JUD,2003,20003,500,333000000,0.0
2024,8,EXE,11504,410504,501,333000000,2231.22
2024,8,EXE,27524,510556,500,333000000,3262.6
2024,8,EXE,17010,110010,500,333000000,0.0
2024,8,EXE,16537,520537,700,331000000,492.42
2024,8,EXE,19035,540035,500,333000000,802.07
2024,8,EXE,18520,510520,500,333000000,0.0
2024,8,JUD,2501,20501,760,333000000,0.0
2024,8,EXE,21018,410018,500,333000000,35000.0
2024,8,EXE,11013,210013,500,333000000,483.0
2024,8,EXE,20516,510516,500,333000000,1621.6
2024,8,EXE,24547,540547,500,333000000,22316.35
2024,7,EXE,26539,530539,500,331000000,18456.94
2024,8,EXE,21018,410548,500,333000000,16398.54
2024,8,EXE,17517,510517,500,333000000,120.75
2024,8,EXE,27524,510524,749,344000000,0.0
2024,8,EXE,29032,520032,500,331000000,17164.3
2024,8,EXE,13017,410017,500,333000000,21996.48
2024,8,EXE,13548,410548,500,333000000,0.0
2024,8,EXE,19047,190047,500,344000000,4861.71
2024,8,JUD,2501,20501,760,333000000,0.0
2024,8,EXE,19512,410512,752,333000000,2070.0
2024,8,EXE,19512,410512,501,333000000,905.7
2024,8,EXE,24038,540038,500,333000000,60.38
2024,8,EXE,11011,110011,500,333000000,0.0
2024,8,EXE,13017,410017,500,333000000,5960.02
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,19033,540033,500,333000000,0.0
2024,8,EXE,18557,510557,500,333000000,0.0
2024,8,EXE,35538,530538,752,333000000,3388.8
2024,8,EXE,19512,410512,501,333000000,905.7
2024,8,EXE,27524,510556,600,333000000,-6270.0
2024,8,EXE,14030,520030,500,333000000,3192.36
2024,8,EXE,19034,540034,500,333000000,0.0
2024,8,EXE,14555,520555,500,344000000,44260.0
2024,8,EXE,24547,540547,500,333000000,500.0
2024,8,EXE,23542,530542,501,333000000,2000.0
2024,8,EXE,20020,510020,540,331000000,115397.64
2024,8,EXE,23542,530542,501,333000000,362.26
2024,8,EXE,23542,530542,501,333000000,362.25
2024,8,EXE,14541,530541,500,333000000,419.9
2024,8,EXE,19035,540035,500,333000000,0.0
2024,8,EXE,13017,410017,500,331000000,21452.89
2024,8,EXE,23542,530542,501,333000000,0.0
2024,8,EXE,19036,540036,500,333000000,0.0
2024,8,EXE,23542,530542,501,333000000,0.0
2024,8,EXE,19035,540035,500,333000000,49995.18
2024,8,EXE,13017,410017,500,333000000,0.0
2024,8,EXE,27556,510556,500,333000000,-699.45
2024,8,EXE,11006,110006,500,333000000,0.0
2024,8,EXE,30041,300041,500,333000000,0.0
2024,8,EXE,14541,410506,501,333000000,0.0
2024,8,EXE,20020,510020,500,333000000,138240.0
2024,8,EXE,11011,110011,500,333000000,0.0
2024,8,EXE,24038,540038,500,333000000,1557.48
2024,8,EXE,28027,520027,500,333000000,69980.0
2024,8,JUD,2501,20501,759,344000000,197892.0
2024,8,MPE,3004,30004,500,331000000,7292247.8
2024,8,EXE,19033,540033,500,333000000,125.0
2024,8,EXE,15526,510526,500,333000000,0.0
2024,8,EXE,11006,110006,500,333000000,83253.02
2024,8,EXE,27556,510556,500,333000000,4673.9
2024,8,EXE,13551,510551,500,333000000,15845.0
2024,8,EXE,20020,510020,500,333000000,90752.0
2024,8,EXE,19035,540035,500,333000000,0.0
2024,8,EXE,27524,510524,500,333000000,0.0
2024,8,EXE,19035,540035,500,333000000,0.0
2024,8,MPE,3004,30004,500,333000000,1155.0
2024,8,EXE,21018,410018,500,333000000,0.0
2024,8,EXE,30041,300041,500,333000000,0.0
2024,8,EXE,23542,530542,501,333000000,0.0
2024,8,EXE,20020,510020,500,333000000,0.0
2024,8,EXE,23543,530543,709,333000000,0.0
2024,8,LEG,1002,10002,500,333000000,119951.08
2024,8,EXE,19035,540035,500,333000000,0.0
2024,8,JUD,2003,20003,500,333000000,838.6
2024,8,EXE,27524,510556,500,333000000,169252.17
2024,8,JUD,2501,20501,759,344000000,84206.0
2024,8,MPE,3004,30004,500,333000000,0.0
2024,8,EXE,23542,530542,501,333000000,241.52
2024,8,EXE,19512,410512,501,333000000,1709875.0
2024,8,EXE,19033,540033,500,333000000,0.0
2024,8,JUD,2003,20003,500,333000000,-106953.8
2024,8,EXE,13551,510551,500,333000000,1175.7
2024,8,EXE,19512,410512,501,331000000,110725.03
2024,8,EXE,20020,510020,500,333000000,172640.0
2024,8,EXE,11011,110011,500,333000000,0.0
2024,8,EXE,19036,410506,500,333000000,124376.92
2024,8,EXE,16514,510514,500,333000000,0.0
2024,8,EXE,35032,350032,720,344000000,0.0
2024,8,EXE,34051,340051,500,333000000,565.0
2024,8,EXE,35032,350032,500,333000000,552.0
2024,8,EXE,27524,510524,500,333000000,22344.0
2024,8,EXE,34051,340051,500,333000000,295593.88
2024,8,EXE,24038,540038,500,333000000,69.0
2024,8,EXE,24038,540038,500,333000000,14260.18
2024,8,EXE,27524,510556,500,333000000,123027.74
2024,8,EXE,27524,510556,600,333000000,6674.8
2024,8,EXE,27524,510524,706,333000000,0.0
2024,8,EXE,27524,510556,500,333000000,6375.45
2024,8,EXE,35538,530538,754,344000000,0.0
2024,8,EXE,19512,410512,501,331000000,0.0
2024,8,EXE,19033,540033,500,333000000,0.0
2024,8,EXE,20516,510516,500,333000000,3000.0
2024,8,EXE,19036,540036,500,333000000,120.76
2024,8,EXE,23542,530542,501,333000000,9212.16
2024,8,JUD,2003,20003,500,331000000,165259.47
2024,8,EXE,19035,540035,500,333000000,69.0
2024,8,EXE,37001,370001,500,333000000,1684.35
2024,8,EXE,29033,520033,500,333000000,1400.0
2024,8,JUD,2003,20003,500,331000000,7972.66
2024,8,EXE,11504,410504,501,333000000,1668.0
2024,8,EXE,29033,520033,500,333000000,443.14
2024,8,EXE,35538,530538,754,344000000,128200.0
2024,8,EXE,27524,510556,500,333000000,0.0
2024,8,EXE,27524,510556,500,333000000,0.0
2024,8,EXE,11504,410504,501,333000000,759.0
2024,8,LEG,1001,10001,500,333000000,39150.0
2024,8,EXE,23542,530542,501,333000000,120.75
2024,8,EXE,27556,510556,500,331000000,500630.77
2024,8,EXE,28027,520027,500,333000000,1580.0
2024,8,EXE,14030,110006,500,333000000,52575.2
2024,8,LEG,1001,10001,500,333000000,11200.0
2024,8,EXE,24547,540547,500,333000000,18000.0
2024,8,EXE,27524,510524,500,333000000,200000.0
2024,8,LEG,1001,10001,500,333000000,39150.0
2024,8,EXE,27524,510556,500,333000000,0.0
2024,8,EXE,28027,520027,500,333000000,362.25
2024,8,EXE,15526,510526,500,333000000,2841.52
2024,8,EXE,19512,410512,501,333000000,543.38
2024,8,EXE,30041,300041,761,333000000,28989.94
2024,8,EXE,24037,540037,500,333000000,6032.6
2024,8,EXE,18520,510520,500,333000000,184.0
2024,8,EXE,19512,410512,501,333000000,60.38
2024,8,EXE,20516,510516,500,333000000,414.0
2024,8,EXE,24037,540037,500,333000000,409.0
2024,8,EXE,13511,410511,500,333000000,2210.08
2024,8,EXE,24573,540573,500,333000000,1794.0
2024,8,EXE,18520,510520,500,333000000,184.0
2024,8,EXE,16514,510514,500,333000000,50000.0
2024,8,EXE,30041,300041,500,333000000,6000.0
2024,8,EXE,36021,360021,500,333000000,416.52
2024,8,EXE,19035,540035,500,333000000,0.0
2024,8,EXE,23542,530542,501,333000000,2100.0
2024,8,EXE,11013,210013,500,333000000,5036.12
2024,8,EXE,13017,410017,500,344000000,345000.0
2024,8,EXE,19035,540035,500,331000000,27830258.47
2024,8,LEG,1500,10500,759,333000000,4400.0
2024,8,EXE,91997,910997,500,333000000,6724.84
2024,8,EXE,27524,510524,706,333000000,0.0
2024,8,EXE,27524,510524,600,333000000,0.0
2024,8,EXE,27524,510524,600,333000000,0.0
2024,8,EXE,24037,540037,500,333000000,15565.84
2024,8,EXE,30041,300041,761,333000000,17754.33
2024,8,EXE,19033,540033,500,333000000,2000.0
2024,8,EXE,13571,130571,801,331000000,8775.12
2024,8,EXE,27556,510556,500,333000000,15000.0
2024,8,EXE,11009,110009,500,333000000,4868.0
2024,8,EXE,11011,110011,500,333000000,1366.0
2024,8,EXE,35538,530538,752,333000000,627.24
2024,8,EXE,13017,410017,500,333000000,69.0
2024,8,EXE,13017,410017,500,333000000,60.38
2024,8,EXE,27556,510556,500,331000000,741.9
2024,9,EXE,27556,510556,500,333000000,0.0
2024,9,EXE,23542,530542,501,333000000,0.0
2024,9,EXE,11011,110011,500,331000000,0.0
2024,9,JUD,2003,20003,500,333000000,0.0
2024,9,EXE,11006,110006,500,333000000,8000.0
2024,9,EXE,27524,510556,600,333000000,0.0
2024,9,EXE,19035,540035,500,333000000,0.0
2024,9,LEG,1002,10002,500,333000000,1470571.64
2024,9,JUD,2003,20003,500,331000000,0.0
2024,9,EXE,27524,510556,600,333000000,0.0
2024,9,EXE,27524,510556,500,333000000,0.0
2024,9,EXE,19047,190047,500,333000000,0.0
2024,9,EXE,19035,540035,500,333000000,2200.0
2024,9,JUD,2003,20003,500,331000000,0.0
2024,9,EXE,30041,300041,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,0.0
2024,9,EXE,30041,300041,500,333000000,0.0
2024,9,EXE,19035,540035,500,333000000,1058.73
2024,8,EXE,14566,140566,500,331000000,825.63
2024,9,JUD,2003,20003,500,333000000,404.26
2024,9,EXE,16514,510514,500,333000000,0.0
2024,9,EXE,16514,510514,500,333000000,0.0
2024,9,EXE,16514,510514,500,333000000,0.0
2024,9,EXE,23542,530542,501,333000000,-68.82
2024,9,EXE,13548,410548,500,333000000,6771.55
2024,9,EXE,16506,410506,500,331000000,0.0
2024,9,EXE,11008,110008,500,331000000,0.0
2024,9,EXE,27524,510524,500,333000000,200000.0
2024,9,EXE,13548,410548,500,331000000,0.0
2024,9,EXE,19035,540035,500,333000000,199.28
2024,9,EXE,27524,510556,500,333000000,0.0
2024,9,EXE,11009,110009,500,333000000,0.0
2024,9,EXE,24037,540037,500,333000000,60.37
2024,9,EXE,16026,520026,500,333000000,0.0
2024,9,EXE,18520,510520,500,331000000,0.0
2024,9,EXE,27524,510556,600,333000000,1800.0
2024,9,EXE,37001,370001,500,331000000,0.0
2024,9,EXE,21018,410018,500,331000000,0.0
2024,9,EXE,11013,410548,500,333000000,9375.0
2024,9,EXE,37001,370001,500,331000000,0.0
2024,9,EXE,27524,510023,500,331000000,0.0
2024,9,EXE,16514,510514,500,333000000,0.0
2024,9,EXE,18021,510021,500,331000000,0.0
2024,9,EXE,18021,510021,500,333000000,0.0
2024,9,EXE,27524,510524,500,333000000,6765.24
2024,9,EXE,27524,510524,600,333000000,276589.1
2024,9,EXE,35032,350032,754,344000000,0.0
2024,9,EXE,35032,350032,754,344000000,0.0
2024,9,EXE,27556,510556,500,331000000,1441.51
2024,9,JUD,2003,20003,500,333000000,202.13
2024,9,JUD,2501,20501,760,333000000,3800.0
2024,9,EXE,13510,410510,501,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,0.0
2024,9,EXE,11011,110011,500,333000000,301.85
2024,9,EXE,27524,510524,706,333000000,-8.55
2024,9,EXE,19034,540034,500,333000000,95.34
2024,9,EXE,19034,540034,500,333000000,873.95
2024,9,EXE,13017,410017,500,333000000,1830.4
2024,9,EXE,11011,110011,500,333000000,0.0
2024,9,EXE,11013,210013,500,331000000,0.0
2024,9,EXE,19035,540035,500,333000000,69.0
2024,9,EXE,21018,410018,500,333000000,1825255.75
2024,9,EXE,34051,340051,500,333000000,4410.0
2024,9,EXE,26031,530031,500,333000000,0.0
2024,9,EXE,17517,510517,500,333000000,1651.42
2024,9,EXE,17517,510517,501,333000000,13680.0
2024,9,EXE,91997,910997,704,333000000,0.0
2024,9,EXE,14555,520555,500,333000000,724.5
2024,9,EXE,20516,510516,500,333000000,0.0
2024,9,EXE,19035,540035,500,333000000,0.0
2024,9,EXE,36021,360021,500,333000000,2000000.0
2024,9,EXE,27524,510524,500,333000000,4004.02
2024,9,EXE,19033,540033,500,333000000,1311.0
2024,9,EXE,20020,510020,500,333000000,49248.0
2024,9,EXE,20020,510020,500,333000000,20160.0
2024,9,EXE,20020,510020,500,333000000,48128.0
2024,9,EXE,20020,510020,500,333000000,57312.0
2024,9,EXE,27524,510524,600,333000000,25554.0
2024,9,EXE,14030,520030,500,333000000,120.76
2024,9,EXE,27524,510524,600,333000000,0.0
2024,9,EXE,11006,110006,500,333000000,1320.18
2024,9,EXE,14555,520555,500,333000000,0.0
2024,9,EXE,19036,510516,500,333000000,0.0
2024,9,EXE,16514,510514,500,333000000,1242.0
2024,9,EXE,35538,530538,752,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,26624.0
2024,9,JUD,2003,20003,500,331000000,0.0
2024,9,EXE,19033,540033,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,28776.6
2024,9,EXE,27524,510524,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,57250.0
2024,9,EXE,20020,510020,500,333000000,148320.0
2024,9,EXE,27524,510524,500,333000000,21033.28
2024,9,LEG,1002,10002,500,333000000,0.0
2024,9,EXE,13017,410017,500,333000000,-11250.0
2024,9,EXE,15024,510024,500,331000000,0.0
2024,9,EXE,29032,520032,500,333000000,2358.09
2024,9,EXE,18520,510520,500,333000000,1450.0
2024,9,EXE,19033,540033,500,331000000,0.0
2024,9,EXE,19033,540033,500,331000000,0.0
2024,9,EXE,19033,540033,500,331000000,0.0
2024,9,EXE,27524,510524,500,333000000,7956.0
2024,9,EXE,13569,130569,802,333000000,1640.65
2024,9,EXE,27556,510556,500,333000000,718.08
2024,9,EXE,16026,520026,500,333000000,0.0
2024,9,EXE,17517,510517,500,333000000,0.0
2024,9,EXE,24038,540038,500,333000000,49661.7
2024,9,EXE,14030,520030,500,331000000,0.0
2024,9,EXE,35032,350032,500,333000000,345.0
2024,9,EXE,15024,510024,500,331000000,0.0
2024,9,EXE,20020,510020,540,331000000,0.0
2024,9,EXE,11011,110011,500,333000000,2831.85
2024,9,EXE,30041,300041,500,333000000,0.0
2024,9,EXE,27524,510524,500,344000000,300000.0
2024,9,EXE,35538,530538,754,344000000,0.0
2024,9,EXE,24037,540037,500,333000000,17957.01
2024,9,EXE,11015,110006,500,333000000,4000.0
2024,9,EXE,19512,410512,501,333000000,0.0
2024,9,EXE,27524,510524,706,333000000,0.0
2024,9,EXE,19033,540033,500,333000000,13450.32
2024,9,EXE,36021,360021,500,333000000,57500.0
2024,9,EXE,38001,380001,500,333000000,69.0
2024,9,EXE,29033,520033,500,333000000,127.5
2024,9,EXE,27524,510556,600,333000000,1750.0
2024,8,EXE,16026,520026,500,333000000,0.0
2024,9,JUD,2003,20003,500,333000000,202.13
2024,9,EXE,14566,140566,500,333000000,69.0
2024,9,EXE,35032,350032,500,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,74175.99
2024,9,EXE,19034,540034,500,333000000,99.64
2024,9,LEG,1001,10001,500,333000000,39150.0
2024,9,EXE,27524,510556,600,333000000,0.0
2024,9,EXE,20020,510020,500,333000000,9000.0
2024,9,EXE,19034,540034,500,333000000,0.0
2024,9,EXE,28027,520027,700,333000000,-360.0
2024,9,EXE,27524,510524,600,333000000,362677.87
2024,9,EXE,91997,910997,500,346000000,0.0
2024,9,EXE,23032,530032,500,333000000,543.37
2024,9,EXE,27556,510556,500,331000000,39478.66
2024,9,EXE,19035,540035,500,333000000,529.36
2024,9,EXE,19512,410512,501,333000000,905.7
2024,9,EXE,14528,520528,500,333000000,545.35
2024,9,MPE,3004,30004,500,333000000,579.34
2024,9,EXE,24037,540037,500,333000000,69.0
2024,9,EXE,27524,510556,500,333000000,384.0
2024,9,EXE,20020,510020,544,344000000,4220039.68
2024,9,LEG,1002,10002,500,333000000,24000.0
2024,9,EXE,19034,540034,500,331000000,0.0
2024,9,EXE,26031,530031,500,333000000,1403.62
2024,9,EXE,13548,410548,500,333000000,422.62
2024,9,EXE,19034,540034,500,333000000,15397.86
2024,1,JUD,2003,20003,500,333000000,292.26
2024,1,JUD,2003,20003,500,333000000,206.42
2024,2,JUD,2003,20003,500,333000000,229.47
2024,2,MPE,3004,30004,500,333000000,717.41
2024,2,EXE,23542,530542,501,333000000,897.31
2024,2,EXE,19512,410512,501,333000000,345.0
2024,2,EXE,18520,510520,500,333000000,36219.32
2024,2,EXE,14566,140566,500,333000000,414.0
2024,2,JUD,2003,20003,500,331000000,12557208.35
2024,2,EXE,34051,340051,500,333000000,26887.17
2024,3,JUD,2003,20003,500,331000000,158195.63
2024,3,EXE,16537,520537,700,333000000,10886.23
2024,3,JUD,2003,20003,500,331000000,39924.0
2024,3,EXE,17010,110010,500,333000000,2213198.85
2024,2,EXE,13571,130571,500,331000000,1647552.46
2024,2,EXE,11009,110009,500,331000000,688338.62
2024,3,JUD,2561,20561,759,333000000,3019.0
2024,3,JUD,2003,20003,500,331000000,233.37
2024,3,EXE,35538,530538,752,333000000,1407.95
2024,3,EXE,34051,340051,500,333000000,0.0
2024,1,EXE,26031,530031,500,331000000,6656.8
2024,2,EXE,30041,300041,761,333000000,20472.68
2024,3,EXE,34051,340051,500,333000000,287142.42
2024,1,EXE,21018,410018,500,333000000,8422943.65
2024,3,EXE,19049,190049,500,333000000,4510.16
2024,3,EXE,23542,530542,501,333000000,483.01
2024,3,EXE,11504,410504,501,333000000,1347.48
2024,3,EXE,23542,530542,501,333000000,1207.56
2024,3,EXE,27524,510556,500,333000000,127352.87
2024,3,EXE,18520,510520,500,333000000,176.0
2024,3,EXE,14566,140566,500,333000000,414.0
2024,3,EXE,21513,410513,500,333000000,1000.0
2024,3,EXE,27556,510556,500,333000000,181.11
2024,3,EXE,21018,410018,500,333000000,3800.36
2024,3,EXE,27524,510556,600,333000000,489.9
2024,3,EXE,19512,410512,501,333000000,3139.76
2024,3,EXE,19036,540036,500,333000000,5866.81
2024,3,EXE,20020,510020,500,333000000,1330.57
2024,3,EXE,29033,520033,500,333000000,1122.9
2024,3,EXE,91997,910997,500,333000000,0.0
2024,3,EXE,27524,510556,500,333000000,9507.15
2024,3,EXE,19034,540034,500,333000000,400000.0
2024,3,EXE,19034,540034,500,333000000,47042.82
2024,3,EXE,21018,410018,500,333000000,622.26
2024,3,EXE,20020,510020,500,333000000,207.0
2024,3,EXE,30041,300041,500,333000000,34074.88
2024,2,EXE,19512,410512,501,333000000,0.0
2024,2,EXE,11013,210013,500,333000000,43.97
2024,3,EXE,27524,510556,500,333000000,769.48
2024,3,EXE,34051,340051,500,333000000,0.0
2024,3,EXE,16537,520537,500,331000000,48387.59
2024,3,EXE,27524,510556,600,333000000,7934.22
2024,3,EXE,26031,530031,500,333000000,690.0
2024,3,EXE,18021,510021,500,331000000,27632.98
2024,3,EXE,18021,510021,500,331000000,254.53
2024,3,EXE,19512,410512,501,333000000,1811.4
2024,3,EXE,16514,510514,500,333000000,8500.0
2024,3,EXE,36021,360021,500,333000000,361330.57
2024,3,EXE,19512,410512,501,333000000,1811.4
2024,3,JUD,2003,20003,500,333000000,4267.88
2024,1,EXE,24573,540573,500,333000000,3347.0
2024,2,EXE,27524,510556,600,333000000,13166.6
2024,2,EXE,18520,510520,500,333000000,1412.0
2024,2,EXE,35032,350032,500,333000000,62431.2
2024,2,EXE,20020,510020,500,333000000,29616.8
2024,3,EXE,20516,510516,572,333000000,0.0
2024,3,JUD,2501,20501,759,333000000,605448.0
2024,2,JUD,2501,20501,760,333000000,3424160.64
2024,2,EXE,18557,510557,500,333000000,250000.0
2024,2,EXE,19512,410512,501,333000000,94090.81
2024,3,EXE,19033,540033,500,333000000,0.0
2024,3,EXE,11006,110006,500,333000000,64897.82
2024,3,EXE,19036,540036,500,333000000,60.38
2024,2,EXE,27524,510556,600,333000000,9540.0
2024,2,LEG,1002,10002,500,333000000,655.6
2024,3,EXE,27524,510556,500,333000000,1031.35
2024,2,EXE,23542,530542,501,333000000,483.0
2024,2,EXE,19512,410512,501,331000000,0.0
2024,3,EXE,17517,510517,500,331000000,12013.37
2024,3,EXE,15024,510024,500,331000000,5644.1
2024,3,EXE,13548,410548,500,331000000,583.32
2024,3,MPE,3004,30004,500,333000000,270.0
2024,1,JUD,2003,20003,500,333000000,247.2
2024,1,JUD,2003,20003,500,331000000,35867.65
2024,2,EXE,27524,510524,500,333000000,13186878.65
2024,2,JUD,2003,20003,500,333000000,2500.0
2024,1,LEG,1002,10002,500,333000000,100000.0
2024,2,EXE,30041,300041,500,333000000,7355.62
2024,2,EXE,19047,190047,500,333000000,391013.04
2024,1,EXE,11011,110011,500,333000000,1611.43
2024,1,EXE,24037,540037,500,331000000,5032.52
2024,1,EXE,27524,510524,500,333000000,47000.0
2024,1,EXE,19512,410512,501,333000000,207.0
2024,2,EXE,19512,410512,501,333000000,362.25
2024,2,EXE,35538,530538,752,333000000,0.0
2024,2,JUD,2003,20003,500,333000000,348.27
2024,2,EXE,18520,510520,500,333000000,8472.0
2024,2,EXE,20516,510516,500,333000000,241800.0
2024,2,EXE,29031,520031,500,333000000,41627.42
2024,2,EXE,19512,410548,501,333000000,83764.39
2024,2,EXE,20516,510516,500,333000000,1115.61
2024,2,EXE,24573,540573,500,333000000,1794.0
2024,2,EXE,16537,520537,700,333000000,451.35
2024,2,EXE,27524,510556,600,333000000,5000.0
2024,2,EXE,13548,410548,500,333000000,18041.96
2024,2,EXE,30041,300041,500,333000000,10760.44
2024,3,EXE,21018,410018,500,331000000,267160.33
2024,3,LEG,1500,10500,759,333000000,1966.8
2024,2,EXE,30041,300041,500,331000000,9863.0
2024,1,EXE,27524,510524,500,333000000,541401.33
2024,3,EXE,17010,110010,500,333000000,2469.0
2024,3,EXE,14566,140566,500,333000000,4180.94
2024,2,EXE,19512,410512,501,333000000,1509.37
2024,2,EXE,11504,410504,501,333000000,2898.0
2024,2,EXE,27524,510556,600,333000000,157832.28
2024,1,EXE,23542,530542,501,333000000,2000.0
2024,2,EXE,14541,530541,500,333000000,2023.0
2024,2,JUD,2003,20003,500,333000000,1376.82
2024,2,EXE,14555,520555,500,333000000,241.51
2024,1,EXE,27524,510556,500,333000000,27675.43
2024,1,EXE,91997,910997,500,332000000,400000.0
2024,2,EXE,17010,110010,500,333000000,464431.25
2024,2,EXE,17517,510517,500,331000000,4312.89
2024,3,EXE,27524,510524,500,333000000,1817.06
2024,3,EXE,27524,510556,500,333000000,19998.0
2024,3,EXE,23032,530032,500,333000000,13532.1
2024,1,EXE,18520,510520,500,333000000,1412.0
2024,1,EXE,19512,410512,501,333000000,1725.0
2024,1,EXE,19033,540033,500,333000000,897.0
2024,1,JUD,2003,20003,500,333000000,147746.88
2024,3,EXE,35538,530538,752,333000000,639.5
2024,3,EXE,19512,410512,501,333000000,0.0
2024,4,JUD,2003,20003,500,333000000,0.0
2024,4,EXE,30041,300041,500,333000000,0.0
2024,2,EXE,20516,510516,500,331000000,6368.35
2024,1,EXE,19035,540035,500,331000000,3378.24
